Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite,Numero_SIRET,Code_Postal,Commune,Departement,Region,Coordonnees_X,Coordonnees_Y,Code_APE,Libelle_APE,code_eprtr,libelle_eprtr,sirene_adresse,sirene_code_postal,Adresse,latitude,longitude,geocode_src,geocode_qualite
071.00049,ALBIOMA LE GOL,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,709287000,kg/an,38359921400012,97450,Saint-Louis,REUNION,REUNION,10269939.95,3873931.194,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,1 RTE NATIONALE,97450,1 route nationale - Le Gol,-21.281726,55.431251,API BAN,0.62
071.00121,ALBIOMA BOIS ROUGE,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,645991000,kg/an,35269406100016,97440,Saint-André,REUNION,REUNION,10861666.139,3285090.798,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,2 CHE BOIS ROUGE,97440,2 Chemin de Bois Rouge - CAMBUSTON,-20.913935,55.637911,API BAN,0.59
065.01167,BOREALIS NITRO Grandpuits,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),645723000,kg/an,42145440600040,77720,MORMANT,SEINE-ET-MARNE,ILE-DE-FRANCE,645407,2400038,2015Z,Fabrication de produits azotés et d'engrais,4.(b).(i),"gaz, tels que ammoniac, chlore ou chlorure d'hydrogène, fluor ou fluorure d'hydrogène, oxydes de carbone, composés sulfuriques, oxydes d'azote, hydrogène, dioxyde de soufre, dichlorure de carbonyle",USINE DE GRANDPUITS,77720,Usine de Grandpuits - CS 20798,48.583024,2.965942,API BAN,0.35
065.01167,BOREALIS NITRO Grandpuits,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,645723000,kg/an,42145440600040,77720,MORMANT,SEINE-ET-MARNE,ILE-DE-FRANCE,645407,2400038,2015Z,Fabrication de produits azotés et d'engrais,4.(b).(i),"gaz, tels que ammoniac, chlore ou chlorure d'hydrogène, fluor ou fluorure d'hydrogène, oxydes de carbone, composés sulfuriques, oxydes d'azote, hydrogène, dioxyde de soufre, dichlorure de carbonyle",USINE DE GRANDPUITS,77720,Usine de Grandpuits - CS 20798,48.583024,2.965942,API BAN,0.35
071.01355,EDF PEI Etablissement de Port Est,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),636288000,kg/an,48996768700059,97420,Le Port,REUNION,REUNION,55.327814,-20.928795,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,LE PORT EST,97420,Site de la baie du Port-Est  CS 71070  97829 LE PORT CEDEX,-20.932218,55.319594,API BAN - Adresse SIRENE,commune
071.01355,EDF PEI Etablissement de Port Est,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,636288000,kg/an,48996768700059,97420,Le Port,REUNION,REUNION,55.327814,-20.928795,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,LE PORT EST,97420,Site de la baie du Port-Est  CS 71070  97829 LE PORT CEDEX,-20.932218,55.319594,API BAN - Adresse SIRENE,commune
070.00874,Chaux et Dolomies du Boulonnais,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,618271000,kg/an,34894384600017,62720,RETY,PAS-DE-CALAIS,HAUTS-DE-FRANCE,1.782315,50.8137,2352Z,Fabrication de chaux et plâtre,3.(c).(iii),de clinker (ciment) ou de chaux dans d'autres types de fours d'une capacité de production de 50 tonnes par jour,RUE JULES GUESDE,62720,Rue Jules Guesde BP 7,50.806284,1.747803,API BAN,0.73
070.00874,Chaux et Dolomies du Boulonnais,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),618271000,kg/an,34894384600017,62720,RETY,PAS-DE-CALAIS,HAUTS-DE-FRANCE,1.782315,50.8137,2352Z,Fabrication de chaux et plâtre,3.(c).(iii),de clinker (ciment) ou de chaux dans d'autres types de fours d'une capacité de production de 50 tonnes par jour,RUE JULES GUESDE,62720,Rue Jules Guesde BP 7,50.806284,1.747803,API BAN,0.73
070.00794,VERSALIS France,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,610998000,kg/an,55214685400195,59279,LOON-PLAGE,NORD,HAUTS-DE-FRANCE,593.421,2670.937,2014Z,Fabrication d'autres produits chimiques organiques de base,4.(a).(i),"hydrocarbures simples (linéaires ou cycliques, saturés ou insaturés, aliphatiques ou aromatiques)",RTE DES DUNES,59279,Port 4531  4531 Route des Dunes,51.026226,2.232924,API BAN,0.63
070.00794,VERSALIS France,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),610998000,kg/an,55214685400195,59279,LOON-PLAGE,NORD,HAUTS-DE-FRANCE,593.421,2670.937,2014Z,Fabrication d'autres produits chimiques organiques de base,4.(a).(i),"hydrocarbures simples (linéaires ou cycliques, saturés ou insaturés, aliphatiques ou aromatiques)",RTE DES DUNES,59279,Port 4531  4531 Route des Dunes,51.026226,2.232924,API BAN,0.63
062.08313,TDE Toul,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,598905000,kg/an,50100565600035,54200,TOUL,MEURTHE-ET-MOSELLE,GRAND-EST,863327,2416363,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,875 RUE ESCADRILLE DES CIGOGNES,54200,"875, rue de l Escadrille des Cigognes",48.693702,5.912116,API BAN,0.96
062.08313,TDE Toul,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),598905000,kg/an,50100565600035,54200,TOUL,MEURTHE-ET-MOSELLE,GRAND-EST,863327,2416363,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,875 RUE ESCADRILLE DES CIGOGNES,54200,"875, rue de l Escadrille des Cigognes",48.693702,5.912116,API BAN,0.96
070.00785,EQIOM,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),598058000,kg/an,37791706700102,62380,LUMBRES,PAS-DE-CALAIS,HAUTS-DE-FRANCE,584200,333400,2351Z,Fabrication de ciment,3.(c).(iii),de clinker (ciment) ou de chaux dans d'autres types de fours d'une capacité de production de 50 tonnes par jour,RUE J B MACAUX,62380,BP 50020  Rue Jean Baptiste Macaux,50.700384,2.114175,API BAN,0.7
070.00785,EQIOM,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,598058000,kg/an,37791706700102,62380,LUMBRES,PAS-DE-CALAIS,HAUTS-DE-FRANCE,584200,333400,2351Z,Fabrication de ciment,3.(c).(iii),de clinker (ciment) ou de chaux dans d'autres types de fours d'une capacité de production de 50 tonnes par jour,RUE J B MACAUX,62380,BP 50020  Rue Jean Baptiste Macaux,50.700384,2.114175,API BAN,0.7
061.02435,LAFARGEHOLCIM CIMENTS,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),597660000,kg/an,30213556100363,07407,LE TEIL,ARDECHE,AUVERGNE-RHONE-ALPES,4.690948,44.521651,2351Z,Fabrication de ciment,3.(c).(i),de clinker (ciment) dans des fours rotatifs d'une capacité de production de 500 tonnes par jour,6 RUE VICTOR HUGO,07400,BP 5,44.5544439142,4.59597695147,Base Code Postaux,code postal approché
072.01542,Ciments Calcia,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),591165000,kg/an,65480068900121,79600,AIRVAULT,DEUX-SEVRES,NOUVELLE-AQUITAINE,411422,2205852,2351Z,Fabrication de ciment,3.(c).(i),de clinker (ciment) dans des fours rotatifs d'une capacité de production de 500 tonnes par jour,RUE FIEF D ARGENT,79600,Rue du Fief d Argent,46.807055,-0.144601,API BAN,0.95
062.00158,SOLVAY OPERATIONS France,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),581406000,kg/an,41457405300024,54110,DOMBASLE-SUR-MEURTHE,MEURTHE-ET-MOSELLE,GRAND-EST,895207,2410781,2013B,Fabrication d'autres produits chimiques inorganiques de base n.c.a.,4.(b).(iv),"sels, tels que chlorure d'ammonium, chlorate de potassium, carbonate de potassium, carbonate de sodium, perborate, nitrate d'argent",RUE GABRIEL PERI,54110,Rue Gabriel Péri BP1,48.62537,6.34614,API BAN,0.78
058.00607,BOREALIS CHIMIE Usine de Grand Quevilly,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),578696000,kg/an,42145440600032,76121,LE GRAND-QUEVILLY,SEINE-MARITIME,NORMANDIE,504.75,2492,2015Z,Fabrication de produits azotés et d'engrais,4.(b).(ii),"acides tels que acide chromique, acide fluorhydrique, acide phosphorique, acide nitrique, acide chlorhydrique, acide sulfurique, oléum, acides sulfurés",RUE DE L INDUSTRIE,76120,30 rue de l industrie,49.4093798045,1.03999262153,Base Code Postaux,code postal approché
058.00607,BOREALIS CHIMIE Usine de Grand Quevilly,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,578696000,kg/an,42145440600032,76121,LE GRAND-QUEVILLY,SEINE-MARITIME,NORMANDIE,504.75,2492,2015Z,Fabrication de produits azotés et d'engrais,4.(b).(ii),"acides tels que acide chromique, acide fluorhydrique, acide phosphorique, acide nitrique, acide chlorhydrique, acide sulfurique, oléum, acides sulfurés",RUE DE L INDUSTRIE,76120,30 rue de l industrie,49.4093798045,1.03999262153,Base Code Postaux,code postal approché
070.02546,Roquette Frères - Site de Lestrem,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),578695000,kg/an,35720005400017,62136,LESTREM,PAS-DE-CALAIS,HAUTS-DE-FRANCE,624.5,2627,1062Z,Fabrication de produits amylacés,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),1 RUE DE LA HAUTE LOGE,62136,rue de la Haute Loge,50.634026,2.677236,API BAN,0.95
065.06514,IVRY PARIS XIII,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),572248000,kg/an,52142762500020,75013,PARIS-13E-ARRONDISSEMENT,PARIS,ILE-DE-FRANCE,603789.5,2424884,3821Z,Traitement et élimination des déchets non dangereux,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,43 RUE BRUNESEAU,75013,"43, rue Bruneseau",48.824248,2.384675,API BAN,0.98
070.02546,Roquette Frères - Site de Lestrem,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,567536000,kg/an,35720005400017,62136,LESTREM,PAS-DE-CALAIS,HAUTS-DE-FRANCE,624.5,2627,1062Z,Fabrication de produits amylacés,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),1 RUE DE LA HAUTE LOGE,62136,rue de la Haute Loge,50.634026,2.677236,API BAN,0.95
062.00158,SOLVAY OPERATIONS France,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,565973000,kg/an,41457405300024,54110,DOMBASLE-SUR-MEURTHE,MEURTHE-ET-MOSELLE,GRAND-EST,895207,2410781,2013B,Fabrication d'autres produits chimiques inorganiques de base n.c.a.,4.(b).(iv),"sels, tels que chlorure d'ammonium, chlorate de potassium, carbonate de potassium, carbonate de sodium, perborate, nitrate d'argent",RUE GABRIEL PERI,54110,Rue Gabriel Péri BP1,48.62537,6.34614,API BAN,0.78
221.00006,ALBIOMA LE MOULE,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,563693000,kg/an,40321556900027,97160,Le Moule,GUADELOUPE,GUADELOUPE,16.19,61.18,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,LD GARDEL,97160,Section Gardel,16.330903,-61.340092,API BAN,0.35
221.00006,ALBIOMA LE MOULE,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),563693000,kg/an,40321556900027,97160,Le Moule,GUADELOUPE,GUADELOUPE,16.19,61.18,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,LD GARDEL,97160,Section Gardel,16.330903,-61.340092,API BAN,0.35
281.00042,Pont-sur-Sambre Power,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),559152000,kg/an,48843657700016,59138,PONT-SUR-SAMBRE,NORD,HAUTS-DE-FRANCE,3.86174,50.2323,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,LD LE RAYAGE DU MILIEU,59138,Lieu dit le Rayage du milieu  ZA route de Pantegnies,50.228625,3.867756,API BAN,0.31
281.00042,Pont-sur-Sambre Power,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,559152000,kg/an,48843657700016,59138,PONT-SUR-SAMBRE,NORD,HAUTS-DE-FRANCE,3.86174,50.2323,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,LD LE RAYAGE DU MILIEU,59138,Lieu dit le Rayage du milieu  ZA route de Pantegnies,50.228625,3.867756,API BAN,0.31
183.00603,Communauté d'Agglomération Béziers Méditerranée,2019,Air,Oxydes d'azote (NOx/NO2),553287000,kg/an,24340076900093,34500,BEZIERS,HERAULT,OCCITANIE,3.281809,43.359108,8411Z,Administration publique générale,5.(d),"Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes",39 BD DE VERDUN,34500,"Route de Bessan, Chemin rural n°59 et 61",43.379148,3.242882,API BAN,0.4
061.02435,LAFARGEHOLCIM CIMENTS,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,552523000,kg/an,30213556100363,07407,LE TEIL,ARDECHE,AUVERGNE-RHONE-ALPES,4.690948,44.521651,2351Z,Fabrication de ciment,3.(c).(i),de clinker (ciment) dans des fours rotatifs d'une capacité de production de 500 tonnes par jour,6 RUE VICTOR HUGO,07400,BP 5,44.5544439142,4.59597695147,Base Code Postaux,code postal approché
058.00331,YARA France,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),551101000,kg/an,62204242200742,76700,GONFREVILLE-L'ORCHER,SEINE-MARITIME,NORMANDIE,445.169,1199.615,2015Z,Fabrication de produits azotés et d'engrais,4.(b).(i),"gaz, tels que ammoniac, chlore ou chlorure d'hydrogène, fluor ou fluorure d'hydrogène, oxydes de carbone, composés sulfuriques, oxydes d'azote, hydrogène, dioxyde de soufre, dichlorure de carbonyle",RTE DE LA BREQUE,76700,YARA France - Usine du Havre  Route de la Brèque   Port du Havre 4260  B.P. 68,49.501501,0.205634,API BAN - Adresse SIRENE,commune
058.00331,YARA France,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,551101000,kg/an,62204242200742,76700,GONFREVILLE-L'ORCHER,SEINE-MARITIME,NORMANDIE,445.169,1199.615,2015Z,Fabrication de produits azotés et d'engrais,4.(b).(i),"gaz, tels que ammoniac, chlore ou chlorure d'hydrogène, fluor ou fluorure d'hydrogène, oxydes de carbone, composés sulfuriques, oxydes d'azote, hydrogène, dioxyde de soufre, dichlorure de carbonyle",RTE DE LA BREQUE,76700,YARA France - Usine du Havre  Route de la Brèque   Port du Havre 4260  B.P. 68,49.501501,0.205634,API BAN - Adresse SIRENE,commune
072.01542,Ciments Calcia,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,550172000,kg/an,65480068900121,79600,AIRVAULT,DEUX-SEVRES,NOUVELLE-AQUITAINE,411422,2205852,2351Z,Fabrication de ciment,3.(c).(i),de clinker (ciment) dans des fours rotatifs d'une capacité de production de 500 tonnes par jour,RUE FIEF D ARGENT,79600,Rue du Fief d Argent,46.807055,-0.144601,API BAN,0.95
069.00563,EDF PEI Etablissement Pointe jarry,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,544006000,kg/an,48996768700075,97122,Baie-Mahault,GUADELOUPE,GUADELOUPE,654700,1995500,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,ZONE INDUSTRIELLE DE JARRY,97122,n° 2520 Voie Principale   ZI Pointe Jarry,16.238784,-61.573708,API BAN - Adresse SIRENE,commune
069.00563,EDF PEI Etablissement Pointe jarry,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),544006000,kg/an,48996768700075,97122,Baie-Mahault,GUADELOUPE,GUADELOUPE,654700,1995500,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,ZONE INDUSTRIELLE DE JARRY,97122,n° 2520 Voie Principale   ZI Pointe Jarry,16.238784,-61.573708,API BAN - Adresse SIRENE,commune
063.01217,ELECTRICITE DE FRANCE,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,542045000,kg/an,55208131736210,44360,CORDEMAIS,LOIRE-ATLANTIQUE,PAYS-DE-LA-LOIRE,281000,2261732,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,44360,Unité de Production CORDEMAIS  BP 13,47.2968036073,-1.8357108105,Base Code Postaux,commune
063.01217,ELECTRICITE DE FRANCE,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),542045000,kg/an,55208131736210,44360,CORDEMAIS,LOIRE-ATLANTIQUE,PAYS-DE-LA-LOIRE,281000,2261732,3511Z,Production d'électricité,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,44360,Unité de Production CORDEMAIS  BP 13,47.2968036073,-1.8357108105,Base Code Postaux,commune
065.01169,TOTAL RAFFINAGE FRANCE,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),541431000,kg/an,54203492116871,77720,MORMANT,SEINE-ET-MARNE,ILE-DE-FRANCE,647739.828,2398489.905,1920Z,Raffinage du pétrole,1.(a),Raffineries de pétrole et de gaz,24 CRS MICHELET,92800,BP 13,48.5977701825,2.88204553613,Base Code Postaux,commune
065.01169,TOTAL RAFFINAGE FRANCE,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,541431000,kg/an,54203492116871,77720,MORMANT,SEINE-ET-MARNE,ILE-DE-FRANCE,647739.828,2398489.905,1920Z,Raffinage du pétrole,1.(a),Raffineries de pétrole et de gaz,24 CRS MICHELET,92800,BP 13,48.5977701825,2.88204553613,Base Code Postaux,commune
066.00453,Ciments Calcia,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),536706000,kg/an,65480068900196,30302,BEAUCAIRE,GERS,OCCITANIE,785032.612,1869183.65,2351Z,Fabrication de ciment,3.(c).(i),de clinker (ciment) dans des fours rotatifs d'une capacité de production de 500 tonnes par jour,RTE DE SAINT GILLES,30300,Usine de Beaucaire - Route de Saint Gilles,43.8567379511,4.63352025788,Base Code Postaux,code postal approché
062.01370,EQIOM,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),533898000,kg/an,37791706700086,57830,HEMING,MOSELLE,GRAND-EST,6.965681,48.691386,2351Z,Fabrication de ciment,3.(c).(i),de clinker (ciment) dans des fours rotatifs d'une capacité de production de 500 tonnes par jour,RUE DE LA CIMENTERIE,57830,Route de Lorquin,48.695567,6.997909,API BAN,0.62
066.00262,LAFARGEHOLCIM CIMENTS,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),532829000,kg/an,30213556100058,11210,PORT-LA-NOUVELLE,AUDE,OCCITANIE,658273.58,1779580.704,2351Z,Fabrication de ciment,3.(c).(i),de clinker (ciment) dans des fours rotatifs d'une capacité de production de 500 tonnes par jour,USINE MOUREL TEULE,11210,780 Avenue d Occitanie,43.022923,3.031937,API BAN,0.95
